session_id,session_length,total_spend,avg_price,price_std,category_diversity,product_diversity,color_diversity,location_diversity,photo_diversity,page_diversity,country,month,day_of_week,avg_price_per_click,category_engagement,product_engagement,price_sensitivity,min_price,max_price,conversion_target,revenue_target
3858,53,1992,37.58490566037736,10.212047866395078,3,48,12,5,2,5,29,4,1,37.58490566037736,0.05660377358490566,0.9056603773584906,0.2717060928307927,23,77,1,14432.04
3859,6,256,42.666666666666664,9.070097390142328,3,4,4,2,2,1,29,4,1,42.666666666666664,0.5,0.6666666666666666,0.21258040758146082,33,52,1,471.03999999999996
3860,2,91,45.5,3.5355339059327378,1,2,1,2,2,2,29,4,1,45.5,0.5,1.0,0.0777040418886316,43,48,0,114.66000000000001
3862,9,409,45.44444444444444,13.010679374182496,2,7,3,5,1,2,29,4,1,45.44444444444444,0.2222222222222222,0.7777777777777778,0.28629856813604515,33,67,1,854.81
3863,12,543,45.25,12.835497652993435,2,12,7,5,2,2,29,4,1,45.25,0.16666666666666666,1.0,0.28365740669598755,28,67,1,1314.0600000000002
3864,20,856,42.8,13.979684508148544,3,18,9,6,2,1,29,4,1,42.8,0.15,0.9,0.32662814271375107,23,67,1,2953.2
3865,1,65,65.0,,1,1,1,1,1,1,29,4,1,65.0,1.0,1.0,,65,65,0,75.075
3866,13,534,41.07692307692308,12.592732947097824,3,12,7,5,2,1,29,4,1,41.07692307692308,0.23076923076923078,0.9230769230769231,0.30656465976080843,23,65,1,1412.4299999999996
3867,2,105,52.5,13.435028842544403,1,2,1,2,1,1,29,4,1,52.5,0.5,1.0,0.2559053112865601,43,62,0,132.3
3868,3,104,34.666666666666664,10.408329997330663,2,3,3,3,2,1,29,4,1,34.666666666666664,0.6666666666666666,1.0,0.30024028838453837,23,43,0,148.72000000000003
3869,8,304,38.0,3.7796447300922726,1,7,4,5,2,3,29,4,1,38.0,0.125,0.875,0.09946433500242823,33,43,1,574.5600000000001
3870,3,114,38.0,10.0,1,3,3,2,1,3,29,4,1,38.0,0.3333333333333333,1.0,0.2631578947368421,28,48,0,155.61
3871,1,52,52.0,,1,1,1,1,1,1,29,4,1,52.0,1.0,1.0,,52,52,0,60.06
3872,2,76,38.0,0.0,1,2,2,2,2,1,29,4,1,38.0,0.5,1.0,0.0,38,38,0,95.76
3873,1,23,23.0,,1,1,1,1,1,1,9,4,1,23.0,1.0,1.0,,23,23,0,26.565
3874,6,296,49.333333333333336,8.846845012017937,3,6,5,4,2,2,46,4,1,49.333333333333336,0.5,1.0,0.179327939432796,38,62,1,544.64
3875,3,177,59.0,22.06807649071391,2,3,2,3,2,2,9,4,1,59.0,0.6666666666666666,1.0,0.3740351947578629,38,82,0,253.11
3877,2,85,42.5,20.506096654409877,1,2,2,2,1,2,29,4,1,42.5,0.5,1.0,0.4824963918684677,28,57,0,107.10000000000001
3878,4,132,33.0,11.372481406154654,2,4,4,3,2,3,9,4,1,33.0,0.5,1.0,0.3446206486713531,26,50,0,203.28
3879,5,209,41.8,12.029131306956458,2,5,3,4,2,4,29,4,1,41.8,0.4,1.0,0.2877782609319727,33,62,0,344.85
3880,8,318,39.75,11.1579568022107,3,8,6,5,2,3,29,4,1,39.75,0.375,1.0,0.2807033157788855,23,52,1,658.2599999999999
3881,6,213,35.5,6.892024376045111,3,6,6,4,2,1,29,4,1,35.5,0.5,1.0,0.1941415317195806,28,43,1,391.91999999999996
3884,3,109,36.333333333333336,12.583057392117917,2,3,3,2,2,1,29,4,1,36.333333333333336,0.6666666666666666,1.0,0.3463226805170069,23,48,0,155.87000000000003
3885,13,580,44.61538461538461,10.103946931261248,3,13,9,6,2,3,9,4,1,44.61538461538461,0.23076923076923078,1.0,0.22646777604551074,33,62,1,1534.1
3886,12,542,45.166666666666664,15.278227725238372,1,11,5,6,2,2,9,4,1,45.166666666666664,0.08333333333333333,0.9166666666666666,0.33826334447022227,28,72,1,1252.0200000000002
3887,8,376,47.0,17.196345126633325,3,7,6,5,2,1,44,4,1,47.0,0.375,0.875,0.3658796835453899,28,82,1,778.32
3888,2,95,47.5,20.506096654409877,2,2,2,2,2,2,29,4,1,47.5,1.0,1.0,0.43170729798757634,33,62,0,125.4
3889,4,185,46.25,9.742518497116988,1,4,4,4,1,2,29,4,1,46.25,0.25,1.0,0.21064904858631325,38,57,0,271.95
3890,1,28,28.0,,1,1,1,1,1,1,9,4,1,28.0,1.0,1.0,,28,28,0,32.34
3891,3,89,29.666666666666668,11.547005383792516,1,3,3,2,2,1,29,4,1,29.666666666666668,0.3333333333333333,1.0,0.3892249005772758,23,43,0,121.48500000000001
3892,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
3893,2,90,45.0,24.041630560342615,2,2,2,2,1,1,29,4,1,45.0,1.0,1.0,0.5342584568965025,28,62,0,118.80000000000001
3894,1,43,43.0,,1,1,1,1,1,1,22,4,1,43.0,1.0,1.0,,43,43,0,49.665000000000006
3895,7,294,42.0,12.315302134607446,4,7,5,4,1,3,29,4,1,42.0,0.5714285714285714,1.0,0.2932214793954154,28,62,1,599.7600000000001
3896,5,228,45.6,6.188699378706321,2,5,3,4,1,1,29,4,1,45.6,0.4,1.0,0.1357170916382965,38,52,0,376.20000000000005
3897,2,76,38.0,7.0710678118654755,1,2,2,2,1,1,29,4,1,38.0,0.5,1.0,0.18608073189119673,33,43,0,95.76
3898,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
3899,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
3901,1,52,52.0,,1,1,1,1,1,1,29,4,1,52.0,1.0,1.0,,52,52,0,60.06
3902,3,153,51.0,14.730919862656235,2,3,2,2,1,1,46,4,1,51.0,0.6666666666666666,1.0,0.288841565934436,38,67,0,218.79000000000002
3903,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
3904,4,205,51.25,12.579745625409126,1,4,3,3,2,2,29,4,1,51.25,0.25,1.0,0.24545845122749516,38,62,0,301.35
3905,2,103,51.5,19.091883092036785,2,2,2,1,2,1,16,4,1,51.5,1.0,1.0,0.3707161765444036,38,65,0,135.96
3906,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
3907,1,62,62.0,,1,1,1,1,1,1,34,4,1,62.0,1.0,1.0,,62,62,0,71.61
3908,1,48,48.0,,1,1,1,1,1,1,29,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
3909,2,80,40.0,16.97056274847714,1,2,2,2,1,2,29,4,1,40.0,0.5,1.0,0.42426406871192845,28,52,0,100.80000000000001
3910,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
3911,4,175,43.75,15.435349040433131,2,3,3,2,2,2,29,4,1,43.75,0.5,0.75,0.352807978067043,28,57,0,269.5
3912,5,214,42.8,11.300442469213317,2,5,5,4,2,3,29,4,1,42.8,0.4,1.0,0.2640290296545168,33,62,0,353.1
3913,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
3914,10,444,44.4,13.217833071691862,2,9,5,4,2,3,29,4,1,44.4,0.2,0.9,0.29769894305612304,28,62,1,976.8000000000001
3915,5,218,43.6,15.453155017665487,2,4,4,3,2,2,29,4,1,43.6,0.4,0.8,0.35443016095563046,33,67,0,359.70000000000005
3916,2,100,50.0,16.97056274847714,2,2,2,1,2,1,29,4,1,50.0,1.0,1.0,0.3394112549695428,38,62,0,132.0
3917,10,509,50.9,11.532080856848383,2,8,3,5,2,3,9,4,1,50.9,0.2,0.8,0.2265634745942708,38,62,1,1119.8000000000002
3918,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
3919,2,85,42.5,13.435028842544403,2,2,2,1,1,2,24,4,1,42.5,1.0,1.0,0.3161183257069271,33,52,0,112.2
3920,1,82,82.0,,1,1,1,1,1,1,46,4,1,82.0,1.0,1.0,,82,82,0,94.71000000000001
3921,1,52,52.0,,1,1,1,1,1,1,46,4,1,52.0,1.0,1.0,,52,52,0,60.06
3922,1,52,52.0,,1,1,1,1,1,1,46,4,1,52.0,1.0,1.0,,52,52,0,60.06
3925,2,90,45.0,9.899494936611665,1,2,2,2,2,1,29,4,1,45.0,0.5,1.0,0.21998877636914813,38,52,0,113.4
3926,3,148,49.333333333333336,12.055427546683418,2,3,3,3,1,2,9,4,1,49.333333333333336,0.6666666666666666,1.0,0.24436677459493414,38,62,0,211.64000000000001
3927,19,746,39.26315789473684,9.145989438383229,2,18,6,6,2,4,29,4,1,39.26315789473684,0.10526315789473684,0.9473684210526315,0.23294074977115461,28,57,1,2379.7400000000002
3928,2,71,35.5,3.5355339059327378,2,2,2,2,2,2,29,4,1,35.5,1.0,1.0,0.09959250439247148,33,38,0,93.72000000000001
3929,2,119,59.5,3.5355339059327378,1,2,2,2,2,2,29,4,1,59.5,0.5,1.0,0.05942073791483593,57,62,0,149.94
3930,6,315,52.5,10.114346246792227,3,6,5,4,1,1,29,4,1,52.5,0.5,1.0,0.19265421422461385,43,72,1,579.5999999999999
3931,1,62,62.0,,1,1,1,1,1,1,9,4,1,62.0,1.0,1.0,,62,62,0,71.61
3932,2,71,35.5,10.606601717798213,1,2,2,2,1,1,46,4,1,35.5,0.5,1.0,0.29877751317741447,28,43,0,89.46000000000001
3934,32,1196,37.375,10.021750539250503,3,31,9,6,2,4,29,4,1,37.375,0.09375,0.96875,0.26814048265553186,23,65,1,5776.679999999999
3935,1,38,38.0,,1,1,1,1,1,1,29,4,1,38.0,1.0,1.0,,38,38,0,43.89000000000001
3936,1,67,67.0,,1,1,1,1,1,1,29,4,1,67.0,1.0,1.0,,67,67,0,77.385
3937,6,254,42.333333333333336,9.136009340333814,3,6,5,4,2,3,9,4,1,42.333333333333336,0.5,1.0,0.21581124425985387,33,57,1,467.36
3938,8,421,52.625,18.82959297033718,3,5,3,3,2,2,9,4,1,52.625,0.375,0.625,0.35780699231044527,33,82,1,871.47
3939,14,616,44.0,9.438057166436485,2,14,6,6,2,5,29,4,1,44.0,0.14285714285714285,1.0,0.21450129923719283,28,57,1,1626.2400000000005
3940,18,793,44.05555555555556,9.045455291908112,2,11,8,5,2,2,29,4,1,44.05555555555556,0.1111111111111111,0.6111111111111112,0.2053192878365019,33,57,1,2442.4399999999996
3941,12,485,40.416666666666664,8.69125300447978,2,8,5,4,1,2,24,4,1,40.416666666666664,0.16666666666666666,0.6666666666666666,0.2150413114510461,28,62,1,1173.7
3942,3,114,38.0,8.660254037844387,1,2,1,2,1,1,29,4,1,38.0,0.3333333333333333,0.6666666666666666,0.2279014220485365,28,43,0,155.61
3943,7,332,47.42857142857143,12.726051271010226,3,7,4,4,2,4,9,4,1,47.42857142857143,0.42857142857142855,1.0,0.2683203581237096,28,62,1,649.0600000000001
3944,1,33,33.0,,1,1,1,1,1,1,29,4,1,33.0,1.0,1.0,,33,33,0,38.11500000000001
3945,1,48,48.0,,1,1,1,1,1,1,9,4,1,48.0,1.0,1.0,,48,48,0,55.440000000000005
3946,1,62,62.0,,1,1,1,1,1,1,29,4,1,62.0,1.0,1.0,,62,62,0,71.61
3947,1,67,67.0,,1,1,1,1,1,1,29,4,1,67.0,1.0,1.0,,67,67,0,77.385
3948,1,67,67.0,,1,1,1,1,1,1,29,4,1,67.0,1.0,1.0,,67,67,0,77.385
3949,3,109,36.333333333333336,7.637626158259734,2,3,3,2,1,1,44,4,1,36.333333333333336,0.6666666666666666,1.0,0.21020989426402936,28,43,0,155.87000000000003
3950,2,95,47.5,13.435028842544403,1,2,2,2,1,1,29,4,1,47.5,0.5,1.0,0.282842712474619,38,57,0,119.7
3951,11,482,43.81818181818182,9.897658125215095,3,11,8,6,2,2,29,4,1,43.81818181818182,0.2727272727272727,1.0,0.22588016468333202,33,57,1,1164.03
3952,7,292,41.714285714285715,13.622460444847274,2,7,5,3,2,2,9,4,1,41.714285714285715,0.2857142857142857,1.0,0.3265658325819552,28,62,1,546.0400000000001
3953,2,71,35.5,3.5355339059327378,1,2,2,2,2,2,29,4,1,35.5,0.5,1.0,0.09959250439247148,33,38,0,89.46000000000001
3954,1,28,28.0,,1,1,1,1,1,1,29,4,2,28.0,1.0,1.0,,28,28,0,32.34
3955,10,507,50.7,10.985343771488346,2,10,6,6,2,4,29,4,2,50.7,0.2,1.0,0.21667344716939535,33,67,1,1115.4
3956,2,124,62.0,0.0,1,2,1,2,1,1,29,4,2,62.0,0.5,1.0,0.0,62,62,0,156.23999999999998
3957,11,457,41.54545454545455,10.92120539467724,2,9,2,5,2,1,29,4,2,41.54545454545455,0.18181818181818182,0.8181818181818182,0.2628736528259292,28,72,1,1055.67
3958,3,157,52.333333333333336,12.662279942148388,2,3,3,3,2,2,29,4,2,52.333333333333336,0.6666666666666666,1.0,0.24195439379901376,38,62,0,224.51000000000002
3959,8,357,44.625,18.65427947837018,2,8,4,5,2,1,29,4,2,44.625,0.25,1.0,0.41802306954330937,28,82,1,706.8600000000001
3960,2,86,43.0,0.0,1,2,1,2,1,1,9,4,2,43.0,0.5,1.0,0.0,43,43,0,108.36000000000001
3961,9,435,48.333333333333336,19.157244060668017,1,4,2,3,1,1,9,4,2,48.333333333333336,0.1111111111111111,0.4444444444444444,0.3963567736689934,38,82,1,867.825
3962,3,128,42.666666666666664,12.858201014657274,1,3,2,3,2,3,9,4,2,42.666666666666664,0.3333333333333333,1.0,0.3013640862810299,28,52,0,174.72000000000003
3963,15,642,42.8,7.232861516321582,3,11,9,4,2,3,9,4,2,42.8,0.2,0.7333333333333333,0.1689920915028407,28,57,1,1845.7499999999998
3964,16,558,34.875,12.219519903280434,4,13,9,5,2,3,29,4,2,34.875,0.25,0.8125,0.3503804990187938,20,62,1,1740.9599999999998
3965,1,43,43.0,,1,1,1,1,1,1,9,4,2,43.0,1.0,1.0,,43,43,0,49.665000000000006
3966,1,48,48.0,,1,1,1,1,1,1,41,4,2,48.0,1.0,1.0,,48,48,0,55.440000000000005
3967,1,38,38.0,,1,1,1,1,1,1,29,4,2,38.0,1.0,1.0,,38,38,0,43.89000000000001
3968,2,122,61.0,1.4142135623730951,1,2,2,2,1,1,9,4,2,61.0,0.5,1.0,0.023183828891362217,60,62,0,153.72
3969,2,95,47.5,13.435028842544403,1,2,2,2,1,1,10,4,2,47.5,0.5,1.0,0.282842712474619,38,57,0,119.7
3970,7,300,42.857142857142854,9.317162862670363,2,7,4,5,2,3,29,4,2,42.857142857142854,0.2857142857142857,1.0,0.21740046679564182,28,57,1,561.0000000000001
3971,1,28,28.0,,1,1,1,1,1,1,29,4,2,28.0,1.0,1.0,,28,28,0,32.34
3972,1,38,38.0,,1,1,1,1,1,1,29,4,2,38.0,1.0,1.0,,38,38,0,43.89000000000001
3973,1,62,62.0,,1,1,1,1,1,1,29,4,2,62.0,1.0,1.0,,62,62,0,71.61
3974,3,133,44.333333333333336,7.0945988845975885,3,3,2,2,1,1,29,4,2,44.333333333333336,1.0,1.0,0.16002854626911853,38,52,0,198.83499999999998
3975,6,276,46.0,12.393546707863734,1,3,3,2,1,1,29,4,2,46.0,0.16666666666666666,0.5,0.2694249284318203,38,62,1,463.68000000000006
3976,10,394,39.4,9.28798507032966,4,10,8,5,2,2,29,4,2,39.4,0.4,1.0,0.2357356616834939,23,52,1,945.5999999999999
3977,1,57,57.0,,1,1,1,1,1,1,29,4,2,57.0,1.0,1.0,,57,57,0,65.83500000000001
3978,2,81,40.5,10.606601717798213,1,2,2,2,2,2,29,4,2,40.5,0.5,1.0,0.2618914004394621,33,48,0,102.06
3979,2,86,43.0,0.0,1,1,1,1,1,1,29,4,2,43.0,0.5,0.5,0.0,43,43,0,108.36000000000001
3980,9,367,40.77777777777778,11.189032328331368,3,9,8,4,2,2,9,4,2,40.77777777777778,0.3333333333333333,1.0,0.27439043856943407,28,57,1,801.8949999999999
3981,2,86,43.0,0.0,1,1,1,1,1,1,9,4,2,43.0,0.5,0.5,0.0,43,43,0,108.36000000000001
3982,1,57,57.0,,1,1,1,1,1,1,9,4,2,57.0,1.0,1.0,,57,57,0,65.83500000000001
3983,2,71,35.5,10.606601717798213,1,2,2,1,1,1,29,4,2,35.5,0.5,1.0,0.29877751317741447,28,43,0,89.46000000000001
3984,9,396,44.0,12.913171570144957,2,9,5,6,2,4,15,4,2,44.0,0.2222222222222222,1.0,0.293481172048749,26,57,1,827.64
3985,1,43,43.0,,1,1,1,1,1,1,2,4,2,43.0,1.0,1.0,,43,43,0,49.665000000000006
3986,3,138,46.0,9.848857801796104,2,3,3,3,1,2,9,4,2,46.0,0.6666666666666666,1.0,0.21410560438687182,38,57,0,197.34000000000003
3987,12,463,38.583333333333336,8.586017526752258,3,9,6,4,2,3,9,4,2,38.583333333333336,0.25,0.75,0.22253177175167838,23,52,1,1171.39
3988,9,420,46.666666666666664,7.466592261534038,3,9,6,5,1,2,29,4,2,46.666666666666664,0.3333333333333333,1.0,0.15999840560430084,33,57,1,917.6999999999999
3989,1,33,33.0,,1,1,1,1,1,1,29,4,2,33.0,1.0,1.0,,33,33,0,38.11500000000001
3990,3,114,38.0,0.0,1,2,2,2,2,1,29,4,2,38.0,0.3333333333333333,0.6666666666666666,0.0,38,38,0,155.61
3991,7,307,43.857142857142854,9.172941575244943,2,6,4,6,2,2,9,4,2,43.857142857142854,0.2857142857142857,0.8571428571428571,0.2091550196309922,38,62,1,574.0900000000001
3992,1,33,33.0,,1,1,1,1,1,1,29,4,2,33.0,1.0,1.0,,33,33,0,38.11500000000001
3993,2,66,33.0,0.0,1,1,1,1,1,1,29,4,2,33.0,0.5,0.5,0.0,33,33,0,83.16000000000001
3994,6,233,38.833333333333336,5.845225972250061,1,6,4,5,2,3,29,4,2,38.833333333333336,0.16666666666666666,1.0,0.15052084048712602,33,48,1,391.44000000000005
3995,4,198,49.5,13.30413469565007,1,4,2,4,2,2,29,4,2,49.5,0.25,1.0,0.2687703978919206,38,62,0,291.06
3996,5,233,46.6,13.849187701811251,3,5,4,3,2,1,29,4,2,46.6,0.6,1.0,0.2971928691375805,28,62,0,401.92499999999995
3997,8,299,37.375,9.038607667745545,2,8,6,4,1,1,29,4,2,37.375,0.25,1.0,0.24183565666208817,23,48,1,592.0200000000001
3998,10,335,33.5,5.986094998689324,1,5,2,3,2,3,24,4,2,33.5,0.1,0.5,0.17868940294594995,28,43,1,703.5
3999,4,187,46.75,2.4999999999999996,1,4,4,3,1,1,29,4,2,46.75,0.25,1.0,0.053475935828877,43,48,0,274.89000000000004
4000,11,489,44.45454545454545,13.419117976705,4,10,8,4,2,3,29,4,2,44.45454545454545,0.36363636363636365,0.9090909090909091,0.3018615495782311,23,62,1,1232.28
4001,5,281,56.2,10.986355173577815,1,5,4,5,2,2,29,4,2,56.2,0.2,1.0,0.1954867468608152,38,67,0,442.57500000000005
4002,25,1153,46.12,14.347822134386805,3,19,12,6,2,3,29,4,2,46.12,0.12,0.76,0.3110976178314572,26,82,1,4640.825
4003,12,478,39.833333333333336,12.854665465986436,2,11,6,6,2,4,29,4,2,39.833333333333336,0.16666666666666666,0.9166666666666666,0.32271126692852975,23,62,1,1156.7600000000002
4004,1,43,43.0,,1,1,1,1,1,1,29,4,2,43.0,1.0,1.0,,43,43,0,49.665000000000006
4005,7,277,39.57142857142857,15.851994016076157,3,7,5,3,2,3,29,4,2,39.57142857142857,0.42857142857142855,1.0,0.4005919065434408,23,65,1,541.535
4006,9,372,41.333333333333336,7.905694150420948,1,5,4,4,2,1,29,4,2,41.333333333333336,0.1111111111111111,0.5555555555555556,0.19126679396179713,28,48,1,742.14
4007,5,220,44.0,5.47722557505166,4,5,3,4,2,3,29,4,2,44.0,0.8,1.0,0.12448239943299227,38,48,0,396.0
4008,3,153,51.0,5.196152422706632,2,2,2,1,2,1,29,4,2,51.0,0.6666666666666666,0.6666666666666666,0.10188534162169867,48,57,0,218.79000000000002
4009,10,440,44.0,11.035296904831233,4,9,2,5,1,3,29,4,2,44.0,0.4,0.9,0.25080220238252804,23,62,1,1056.0
4010,2,90,45.0,16.97056274847714,2,2,2,2,2,2,29,4,2,45.0,1.0,1.0,0.3771236166328253,33,57,0,118.80000000000001
4011,1,52,52.0,,1,1,1,1,1,1,29,4,2,52.0,1.0,1.0,,52,52,0,60.06
4012,2,105,52.5,13.435028842544403,1,2,2,2,2,1,29,4,2,52.5,0.5,1.0,0.2559053112865601,43,62,0,132.3
4013,1,20,20.0,,1,1,1,1,1,1,29,4,2,20.0,1.0,1.0,,20,20,0,23.1
4014,1,38,38.0,,1,1,1,1,1,1,29,4,2,38.0,1.0,1.0,,38,38,0,43.89000000000001
4015,3,138,46.0,12.12435565298214,1,3,2,2,2,3,29,4,2,46.0,0.3333333333333333,1.0,0.26357294897787265,33,57,0,188.37
4016,1,67,67.0,,1,1,1,1,1,1,29,4,2,67.0,1.0,1.0,,67,67,0,77.385
4018,5,214,42.8,12.357184145265457,2,5,2,3,2,1,29,4,2,42.8,0.4,1.0,0.28871925573050133,28,62,0,353.1
4019,9,381,42.333333333333336,9.246621004453464,3,9,7,6,2,2,29,4,2,42.333333333333336,0.3333333333333333,1.0,0.21842411821543617,28,55,1,832.4849999999999
4020,4,161,40.25,16.132265804901678,2,4,3,3,2,1,29,4,2,40.25,0.5,1.0,0.4008016349043895,23,62,0,247.94
4021,6,223,37.166666666666664,10.684880283216405,2,6,4,4,2,3,29,4,2,37.166666666666664,0.3333333333333333,1.0,0.2874855681582889,23,48,1,392.48
4023,2,76,38.0,0.0,2,2,1,2,2,1,29,4,2,38.0,1.0,1.0,0.0,38,38,0,100.32000000000001
4024,3,99,33.0,5.0,1,3,2,2,1,1,29,4,2,33.0,0.3333333333333333,1.0,0.15151515151515152,28,38,0,135.13500000000002
4025,3,119,39.666666666666664,2.886751345948128,1,2,2,1,1,1,29,4,2,39.666666666666664,0.3333333333333333,0.6666666666666666,0.07277524401549904,38,43,0,162.43500000000003
4026,6,262,43.666666666666664,12.832251036613439,4,6,5,4,2,3,29,4,2,43.666666666666664,0.6666666666666666,1.0,0.2938683443499261,33,67,1,503.04
4027,8,342,42.75,8.031189202104507,3,8,5,4,2,3,29,4,2,42.75,0.375,1.0,0.1878640749030294,33,57,1,707.9399999999999
4029,2,100,50.0,16.97056274847714,1,2,2,2,2,1,29,4,2,50.0,0.5,1.0,0.3394112549695428,38,62,0,126.0
4031,2,76,38.0,0.0,1,1,1,1,1,1,29,4,2,38.0,0.5,0.5,0.0,38,38,0,95.76
4032,19,818,43.05263157894737,14.041500727844532,4,19,9,6,2,4,29,4,2,43.05263157894737,0.21052631578947367,1.0,0.32614732741937175,23,82,1,2846.6400000000003
4033,3,124,41.333333333333336,5.773502691896258,1,2,2,2,1,2,34,4,2,41.333333333333336,0.3333333333333333,0.6666666666666666,0.13968151673942558,38,48,0,169.26000000000002
4034,8,307,38.375,12.794390511916877,3,6,5,4,2,3,29,4,2,38.375,0.375,0.75,0.33340431301412055,28,62,1,635.49
4035,6,323,53.833333333333336,10.96205576827023,2,6,3,3,2,1,29,4,2,53.833333333333336,0.3333333333333333,1.0,0.20362951891523648,38,72,1,568.4800000000001
4036,3,128,42.666666666666664,8.082903768654761,1,3,3,3,1,2,29,4,2,42.666666666666664,0.3333333333333333,1.0,0.18944305707784598,38,52,0,174.72000000000003
4037,9,438,48.666666666666664,11.180339887498947,1,7,5,5,2,2,29,4,2,48.666666666666664,0.1111111111111111,0.7777777777777778,0.22973301138696467,38,67,1,873.81
4038,7,358,51.142857142857146,12.307566391297286,2,7,4,4,1,2,29,4,2,51.142857142857146,0.2857142857142857,1.0,0.24065073949463964,38,67,1,669.46
4039,10,517,51.7,11.23536084571089,2,6,6,5,2,3,29,4,2,51.7,0.2,0.6,0.21731839159982377,28,57,1,1137.4
4040,1,43,43.0,,1,1,1,1,1,1,29,4,2,43.0,1.0,1.0,,43,43,0,49.665000000000006
4041,2,61,30.5,3.5355339059327378,2,2,2,1,1,1,29,4,2,30.5,1.0,1.0,0.11591914445681108,28,33,0,80.52000000000001
4042,14,517,36.92857142857143,7.640623068776583,3,14,6,5,2,5,29,4,2,36.92857142857143,0.21428571428571427,1.0,0.20690275234598096,23,48,1,1426.92
4043,2,105,52.5,13.435028842544403,2,2,2,2,1,2,29,4,2,52.5,1.0,1.0,0.2559053112865601,43,62,0,138.60000000000002
4044,3,96,32.0,14.422205101855956,1,3,3,3,2,3,29,4,2,32.0,0.3333333333333333,1.0,0.45069390943299864,20,48,0,131.04000000000002
4045,25,1265,50.6,11.146748404803978,4,19,9,5,2,3,29,4,2,50.6,0.16,0.76,0.2202914704506715,28,67,1,5313.0
4046,4,161,40.25,14.5,1,2,2,2,2,1,29,4,2,40.25,0.25,0.5,0.36024844720496896,33,62,0,236.67
4047,4,180,45.0,14.445299120013633,3,4,3,3,2,2,29,4,2,45.0,0.75,1.0,0.3210066471114141,33,62,0,289.79999999999995
4048,4,117,29.25,9.776672917374976,1,4,3,3,2,1,29,4,2,29.25,0.25,1.0,0.3342452279444436,20,43,0,171.98999999999998
4049,3,114,38.0,5.0,2,3,3,3,2,1,29,4,2,38.0,0.6666666666666666,1.0,0.13157894736842105,33,43,0,163.02000000000004
4050,4,166,41.5,18.859126879754182,3,4,4,2,1,1,29,4,2,41.5,0.75,1.0,0.4544367922832333,23,67,0,267.25999999999993
4051,6,266,44.333333333333336,10.782702196883056,2,5,3,4,2,2,29,4,2,44.333333333333336,0.3333333333333333,0.8333333333333334,0.24321884654623432,33,62,1,468.1600000000001
4052,1,28,28.0,,1,1,1,1,1,1,29,4,2,28.0,1.0,1.0,,28,28,0,32.34
4053,2,105,52.5,13.435028842544403,1,2,1,2,1,1,29,4,2,52.5,0.5,1.0,0.2559053112865601,43,62,0,132.3
4054,2,71,35.5,3.5355339059327378,2,2,2,2,1,1,29,4,2,35.5,1.0,1.0,0.09959250439247148,33,38,0,93.72000000000001
4055,2,119,59.5,3.5355339059327378,2,2,2,1,1,2,29,4,2,59.5,1.0,1.0,0.05942073791483593,57,62,0,157.07999999999998
4056,1,20,20.0,,1,1,1,1,1,1,29,4,2,20.0,1.0,1.0,,20,20,0,23.1
4057,13,542,41.69230769230769,14.273428783259096,3,13,8,6,2,5,29,4,2,41.69230769230769,0.23076923076923078,1.0,0.34235161288259824,28,82,1,1433.5899999999997
4058,1,48,48.0,,1,1,1,1,1,1,29,4,2,48.0,1.0,1.0,,48,48,0,55.440000000000005
4059,2,95,47.5,13.435028842544403,2,2,2,2,1,2,29,4,2,47.5,1.0,1.0,0.282842712474619,38,57,0,125.4
4060,5,170,34.0,6.519202405202649,3,5,3,4,2,1,29,4,2,34.0,0.6,1.0,0.19174124721184263,23,38,0,293.25
4062,3,119,39.666666666666664,7.637626158259733,2,3,3,3,2,2,29,4,2,39.666666666666664,0.6666666666666666,1.0,0.1925451972670521,33,48,0,170.17000000000004
4063,8,308,38.5,10.515294982615968,2,7,5,5,2,3,29,4,2,38.5,0.25,0.875,0.27312454500301214,28,62,1,609.84
4064,4,142,35.5,5.000000000000001,1,4,2,3,2,1,29,4,2,35.5,0.25,1.0,0.14084507042253525,28,38,0,208.73999999999998
4065,1,38,38.0,,1,1,1,1,1,1,29,4,2,38.0,1.0,1.0,,38,38,0,43.89000000000001
4066,13,598,46.0,15.165750888103101,4,13,6,6,2,3,29,4,2,46.0,0.3076923076923077,1.0,0.3296902366978935,28,82,1,1650.4799999999998
4067,1,33,33.0,,1,1,1,1,1,1,29,4,2,33.0,1.0,1.0,,33,33,0,38.11500000000001
